t_amount,balance,l_amount,duration,payments,status
6492.0,29931.4,21072,24,878.0,A
8217.0,26481.3,27984,12,2332.0,A
20037.0,87823.1,28248,24,1177.0,A
15.0,34562.0,102876,12,8573.0,A
44903.0,67941.7,45768,12,3814.0,A
933.0,63895.9,45768,12,3814.0,A
2670.0,61225.9,45768,12,3814.0,A
35900.0,60942.1,20220,12,1685.0,A
1320.0,38288.5,113796,36,3161.0,A
17632.0,44039.3,105804,36,2939.0,A
3000.0,39916.8,44628,12,3719.0,A
6327.0,37782.6,83016,12,6918.0,A
3020.0,20834.7,123408,24,5142.0,A
3509.0,45311.3,97224,24,4051.0,A
8894.0,65924.1,230220,36,6395.0,B
68.0,9792.4,33144,12,2762.0,A
2762.0,19797.9,231696,36,6436.0,A
690.0,31372.6,46320,24,1930.0,A
6020.0,33362.1,31728,24,1322.0,A
20633.0,32291.8,288468,36,8013.0,A
12368.0,20911.6,36684,12,3057.0,A
5200.0,17884.8,68112,12,5676.0,A
14493.0,67190.7,21924,36,609.0,A
6600.0,78732.2,173808,24,7242.0,A
17069.0,58786.0,18564,12,1547.0,A
9000.0,49786.0,18564,12,1547.0,A
1827.0,19682.1,76380,12,6365.0,A
2800.0,71457.8,212400,36,5900.0,A
7300.0,48039.5,76908,12,6409.0,B
12710.0,39656.4,127080,60,2118.0,A
7936.0,31720.4,127080,60,2118.0,A
31624.0,47187.9,63252,12,5271.0,A
4339.0,32710.1,36168,12,3014.0,A
56.0,31626.6,129408,24,5392.0,A
1374.0,27461.6,141240,24,5885.0,A
41445.0,63873.2,82896,12,6908.0,A
23866.0,111265.0,47016,12,3918.0,A
1800.0,37505.7,24312,12,2026.0,A
18954.0,43362.8,37908,12,3159.0,A
3300.0,25064.8,23520,12,1960.0,A
3368.0,21696.8,23520,12,1960.0,A
5200.0,98707.6,104712,24,4363.0,A
39156.0,98695.7,44376,12,3698.0,A
37890.0,72894.6,151560,24,6315.0,A
6828.0,29335.0,39024,12,3252.0,A
3034.0,46350.8,29784,24,1241.0,A
1178.0,32702.9,71064,36,1974.0,A
15272.0,33880.9,71064,36,1974.0,A
1700.0,25220.1,24516,12,2043.0,A
29791.0,65924.1,174744,24,7281.0,B
8110.0,55744.1,174744,24,7281.0,B
2070.0,63854.1,174744,24,7281.0,B
24324.0,61158.9,74040,12,6170.0,A
3716.0,41595.3,97224,24,4051.0,A
1500.0,29251.3,47304,24,1971.0,A
164.0,50358.1,30276,12,2523.0,A
198.0,34846.5,41952,12,3496.0,A
2359.0,23874.2,78936,12,6578.0,A
4891.0,55949.8,110136,24,4589.0,A
8400.0,52133.2,21852,36,607.0,A
372.0,51368.8,14628,12,1219.0,A
164.0,54162.6,30276,12,2523.0,A
3900.0,25925.3,98592,24,4108.0,A
9314.0,29245.4,141648,24,5902.0,A
10111.0,27996.1,52128,24,2172.0,A
2800.0,38131.1,120888,36,3358.0,A
7900.0,64358.7,39576,12,3298.0,A
4100.0,72258.7,39576,12,3298.0,A
8100.0,41676.7,68544,24,2856.0,A
1400.0,48386.0,18564,12,1547.0,A
5005.0,15653.1,87816,12,7318.0,A
7156.0,31490.9,11400,12,950.0,A
2282.0,35173.3,12540,12,1045.0,A
3500.0,29210.1,36168,12,3014.0,A
15469.0,38735.6,182628,36,5073.0,A
200.0,71823.1,7656,24,319.0,A
5483.0,32204.1,76680,24,3195.0,A
14000.0,62436.8,196080,48,4085.0,A
49761.0,44250.8,94512,12,7876.0,B
1978.0,13337.8,61056,48,1272.0,A
41.0,63713.2,82896,12,6908.0,A
3000.0,3083.5,276660,36,7685.0,B
7847.0,74626.5,59760,24,2490.0,A
4400.0,42879.4,197748,36,5493.0,A
24144.0,47279.4,197748,36,5493.0,A
3520.0,20219.5,17184,12,1432.0,A
9249.0,36073.2,19248,12,1604.0,A
4967.0,33321.5,113796,36,3161.0,A
1807.0,11295.7,123408,24,5142.0,A
11600.0,47939.6,80340,12,6695.0,A
4723.0,37037.2,99336,24,4139.0,A
30777.0,49114.4,61560,12,5130.0,A
8723.0,52219.1,20220,12,1685.0,A
7082.0,53092.9,231696,36,6436.0,A
34202.0,77965.9,205200,36,5700.0,A
3359.0,28013.6,46320,24,1930.0,A
11400.0,20891.8,288468,36,8013.0,A
3700.0,51160.6,91584,24,3816.0,A
9400.0,27284.8,68112,12,5676.0,A
15487.0,66855.8,14628,12,1219.0,A
3419.0,52281.4,165960,36,4610.0,A
1413.0,25340.3,31176,24,1299.0,A
38042.0,73238.0,76080,12,6340.0,A
2276.0,80803.2,86616,12,7218.0,A
9800.0,1834.9,192552,24,8023.0,B
10723.0,27549.3,93888,36,2608.0,A
913.0,39863.7,68544,24,2856.0,A
900.0,40776.7,68544,24,2856.0,A
35200.0,42751.6,73836,36,2051.0,A
42000.0,77951.6,73836,36,2051.0,A
4200.0,42987.9,63252,12,5271.0,A
643.0,42344.9,63252,12,5271.0,A
955.0,34218.3,12540,12,1045.0,A
2300.0,51924.6,44088,24,1837.0,A
6200.0,37190.1,126600,24,5275.0,A
7100.0,58824.1,230220,36,6395.0,B
7500.0,51888.9,51696,24,2154.0,A
2000.0,24481.3,27984,12,2332.0,A
4697.0,39638.6,38148,12,3179.0,A
3800.0,11312.1,54024,12,4502.0,A
219.0,63475.0,14028,12,1169.0,A
1455.0,40728.6,15420,12,1285.0,A
18631.0,35842.8,149040,48,3105.0,A
14800.0,46425.9,45768,12,3814.0,A
756.0,40227.7,274740,60,4579.0,A
107.0,26874.7,86184,12,7182.0,A
4146.0,5680.7,104712,24,4363.0,A
4087.0,13084.6,76416,24,3184.0,A
27500.0,38795.7,123408,24,5142.0,A
3300.0,34068.9,91632,12,7636.0,A
15649.0,43198.3,93888,36,2608.0,A
24545.0,43295.6,98184,24,4091.0,A
15108.0,67327.1,20220,12,1685.0,A
18910.0,38485.0,300204,36,8339.0,A
4601.0,53149.9,74040,12,6170.0,A
3408.0,57750.9,74040,12,6170.0,A
22789.0,65076.6,91152,24,3798.0,A
331.0,52761.9,231696,36,6436.0,A
1540.0,13191.1,4980,12,415.0,A
691.0,41025.3,155640,24,6485.0,A
6817.0,43541.1,30276,12,2523.0,A
38453.0,58161.8,43164,12,3597.0,A
400.0,51733.2,21852,36,607.0,A
5300.0,58681.4,72120,12,6010.0,A
38109.0,65393.8,68112,12,5676.0,A
870.0,65985.8,14628,12,1219.0,A
3008.0,35432.7,323472,48,6739.0,A
14658.0,48876.3,12540,12,1045.0,A
6600.0,77812.4,97632,12,8136.0,A
2163.0,27867.3,87840,24,3660.0,A
2653.0,40535.2,123696,48,2577.0,A
13386.0,95654.3,92976,24,3874.0,A
9600.0,19912.6,189696,24,7904.0,A
2700.0,36938.6,38148,12,3179.0,A
4877.0,58598.0,14028,12,1169.0,A
16248.0,29585.8,61056,48,1272.0,A
6256.0,36457.9,104808,12,8734.0,A
4714.0,36014.6,15420,12,1285.0,A
22065.0,46974.1,11736,24,489.0,A
2635.0,44339.1,11736,24,489.0,A
1600.0,71826.5,59760,24,2490.0,A
17500.0,139687.0,47016,12,3918.0,A
45922.0,157187.0,47016,12,3918.0,A
12154.0,49659.7,24312,12,2026.0,A
7500.0,52467.7,260028,36,7223.0,A
7312.0,43248.9,131292,36,3647.0,A
4736.0,75198.4,108144,36,3004.0,A
49149.0,97286.5,98304,12,8192.0,A
13386.0,85321.6,104712,24,4363.0,A
18908.0,36057.8,248148,36,6893.0,A
6411.0,22924.0,39024,12,3252.0,A
3532.0,48121.9,91632,12,7636.0,A
4400.0,23676.4,174744,24,7281.0,B
18700.0,44839.1,77640,12,6470.0,A
19400.0,28475.7,208320,48,4340.0,A
1277.0,41474.6,73836,36,2051.0,A
1281.0,14562.7,91632,12,7636.0,A
1879.0,38870.3,155640,24,6485.0,A
11720.0,75084.5,17508,12,1459.0,A
2197.0,17715.6,189696,24,7904.0,A
26500.0,30896.4,86880,12,7240.0,A
38526.0,113181.0,79824,12,6652.0,A
29100.0,84080.7,79824,12,6652.0,A
2389.0,16393.1,76380,12,6365.0,A
9000.0,11442.5,66480,24,2770.0,B
8800.0,12903.9,68400,12,5700.0,B
3373.0,48551.6,44088,24,1837.0,A
6531.0,71281.4,97632,12,8136.0,A
44643.0,58416.0,89280,12,7440.0,A
3000.0,14058.1,54024,12,4502.0,A
4080.0,17374.6,129408,24,5392.0,A
7900.0,36350.8,94512,12,7876.0,B
7741.8,42568.1,464520,60,7742.0,B
1594.0,58151.6,141240,24,5885.0,A
32594.0,101942.0,65184,12,5432.0,A
10904.0,14860.7,87216,48,1817.0,B
4564.0,23693.9,27456,12,2288.0,A
8573.0,24553.0,102876,12,8573.0,A
4456.0,63612.9,53472,12,4456.0,A
4347.0,15548.2,48672,36,1352.0,A
2683.0,12865.2,48672,36,1352.0,A
26500.0,113187.0,47016,12,3918.0,A
115.0,12750.2,48672,36,1352.0,A
2000.0,36919.5,23628,12,1969.0,A
7223.2,45244.6,260028,36,7223.0,A
3813.7,32272.3,45768,12,3814.0,A
2778.7,71113.0,33348,12,2779.0,A
423.0,19796.5,17184,12,1432.0,A
2600.0,18458.2,154416,48,3217.0,A
1445.0,30002.0,69360,48,1445.0,A
1604.0,34469.2,19248,12,1604.0,A
5677.0,47578.1,68124,12,5677.0,A
5922.0,83569.9,170256,24,7094.0,A
3160.7,30160.9,113796,36,3161.0,A
6893.0,29164.8,248148,36,6893.0,A
4358.0,60378.2,209184,48,4358.0,A
15600.0,53382.6,83016,12,6918.0,A
11878.0,75748.8,44628,12,3719.0,A
3000.0,30653.7,123408,24,5142.0,A
7512.7,53921.6,90156,12,7513.0,A
1974.0,30728.9,71064,36,1974.0,A
4352.0,4766.4,156672,36,4352.0,A
5400.0,35977.4,61560,12,5130.0,A
7000.0,31485.0,300204,36,8339.0,A
633.0,18263.5,15192,24,633.0,A
4340.0,24135.7,208320,48,4340.0,A
3575.0,30852.2,42900,12,3575.0,A
3900.5,56251.1,93600,24,3900.0,A
6412.0,30114.6,76944,12,6412.0,A
15664.0,25456.4,33144,12,2762.0,A
2762.0,22694.4,33144,12,2762.0,A
5665.0,45658.7,67980,12,5665.0,A
7200.0,29010.5,77808,12,6484.0,A
7636.0,6926.7,91632,12,7636.0,A
6436.0,24525.9,231696,36,6436.0,A
8300.0,21491.1,4980,12,415.0,A
2523.2,41017.9,30276,12,2523.0,A
6485.0,32385.3,155640,24,6485.0,A
20236.0,40504.7,80952,24,3373.0,A
1930.0,26083.6,46320,24,1930.0,A
471.0,16396.5,63312,48,1319.0,A
7699.8,18657.1,92400,12,7700.0,A
4589.2,51360.7,110136,24,4589.0,A
143.0,75974.2,72408,24,3017.0,B
2881.0,49132.3,34572,12,2881.0,A
8116.2,75895.4,97392,12,8116.0,A
2156.0,21985.2,189696,24,7904.0,B
4328.8,30008.3,259740,60,4329.0,A
2600.0,42046.1,75624,24,3151.0,B
6738.7,28694.0,323472,48,6739.0,A
6393.0,83373.8,165960,24,6915.0,A
6915.0,76458.8,165960,24,6915.0,A
2523.2,44822.4,30276,12,2523.0,A
24650.0,50575.3,98592,24,4108.0,A
7795.5,73920.0,187104,24,7796.0,A
800.0,84580.2,143904,24,5996.0,A
6036.0,67202.0,76080,12,6340.0,A
41551.0,70796.4,141648,24,5902.0,A
29255.0,84072.5,117024,24,4876.0,A
1671.0,13258.8,60156,36,1671.0,B
1624.0,11634.8,60156,36,1671.0,B
3881.0,7753.8,60156,36,1671.0,B
2118.3,29065.1,127080,60,2118.0,A
3744.7,47893.6,44940,12,3745.0,A
2800.0,83887.7,89880,24,3745.0,A
5622.5,61514.4,67464,12,5622.0,A
13875.0,23374.2,23052,12,1921.0,A
3708.0,68115.1,7656,24,319.0,A
1915.0,22852.3,87840,24,3660.0,A
13800.0,91362.1,187224,24,7801.0,B
2577.0,34684.2,123696,48,2577.0,A
495.0,29436.4,21072,24,878.0,A
38369.0,70573.1,76680,24,3195.0,A
621.0,36317.6,38148,12,3179.0,A
400.0,58551.6,141240,24,5885.0,A
9254.0,45268.6,15420,12,1285.0,A
500.0,13557.3,57360,12,4780.0,B
23038.0,94864.5,59760,24,2490.0,A
56.0,12650.2,48672,36,1352.0,A
11878.0,13295.2,137904,24,5746.0,B
12970.0,31884.4,198240,24,8260.0,A
3580.0,69131.8,107640,24,4485.0,A
44110.0,73763.2,79632,24,3318.0,A
9516.0,64247.2,79632,24,3318.0,A
42244.0,77892.7,274740,60,4579.0,A
3500.0,33545.3,105804,36,2939.0,A
3800.0,-5294.6,51360,12,4280.0,B
6920.0,11686.4,156672,36,4352.0,A
10303.0,25674.4,61560,12,5130.0,A
24925.0,101483.0,111384,24,4641.0,A
3300.0,128921.0,111384,24,4641.0,A
733.0,128188.0,111384,24,4641.0,A
8151.0,21100.3,47304,24,1971.0,A
4000.0,36504.7,80952,24,3373.0,A
1612.0,24471.6,46320,24,1930.0,A
22799.0,37658.8,91200,24,3800.0,A
2800.0,18111.6,36684,12,3057.0,A
131.0,50995.2,21852,36,607.0,A
600.0,60328.7,21924,36,609.0,A
7905.0,82250.2,79824,12,6652.0,A
4200.0,79872.5,117024,24,4876.0,A
2687.0,81893.2,143904,24,5996.0,A
2735.0,48154.8,41904,12,3492.0,A
1500.0,14893.1,76380,12,6365.0,A
24358.0,47099.8,212400,36,5900.0,A
2400.0,43161.8,43164,12,3597.0,A
1820.0,29670.9,11400,12,950.0,A
7200.0,22960.9,113796,36,3161.0,A
5915.0,65366.4,97632,12,8136.0,A
262.0,23112.2,23052,12,1921.0,A
8300.0,54904.7,134784,24,5616.0,A
11300.0,80062.1,187224,24,7801.0,B
3000.0,92654.3,92976,24,3874.0,A
21804.0,58121.6,38148,12,3179.0,A
9115.0,49006.6,38148,12,3179.0,A
4100.0,53329.0,14028,12,1169.0,A
5300.0,53251.6,141240,24,5885.0,A
97.0,62729.9,27456,12,2288.0,A
17928.0,42481.0,102876,12,8573.0,A
2411.0,40070.0,102876,12,8573.0,A
3200.0,28132.9,270648,36,7518.0,B
5015.0,39324.1,11736,24,489.0,A
23800.0,48124.0,25944,24,1081.0,A
7303.0,24581.4,198240,24,8260.0,A
11080.0,32282.8,37908,12,3159.0,A
9499.0,68393.7,274740,60,4579.0,A
43095.0,69969.7,86184,12,7182.0,A
3000.0,82321.6,104712,24,4363.0,A
20326.0,39281.7,18324,12,1527.0,A
1800.0,31745.3,105804,36,2939.0,A
7270.0,53108.2,209184,48,4358.0,A
573.0,52809.6,83016,12,6918.0,A
5200.0,57205.6,151560,24,6315.0,A
45076.0,98997.6,90156,12,7513.0,A
11567.0,29418.4,49320,12,4110.0,B
235.0,22459.4,33144,12,2762.0,A
20800.0,38024.1,230220,36,6395.0,B
356.0,56008.9,205200,36,5700.0,A
3861.0,28036.5,41952,12,3496.0,A
7900.0,20136.5,41952,12,3496.0,A
18491.0,69486.2,21852,36,607.0,A
7200.0,34427.4,193968,36,5388.0,A
12100.0,22797.3,208128,48,4336.0,B
3300.0,57561.7,76080,12,6340.0,A
8200.0,82270.2,86616,12,7218.0,A
2239.0,90470.2,86616,12,7218.0,A
44749.0,82052.9,79608,24,3317.0,A
4206.0,13479.0,61656,24,2569.0,B
2196.0,27474.9,11400,12,950.0,A
24100.0,99556.7,89880,24,3745.0,A
21959.0,44165.3,87840,24,3660.0,A
43095.0,65881.5,86184,12,7182.0,A
3833.0,30203.4,21072,24,878.0,A
4600.0,34036.4,21072,24,878.0,A
3600.0,89054.3,92976,24,3874.0,A
21205.0,21363.1,464520,60,7742.0,B
17400.0,46212.9,53472,12,4456.0,A
53300.0,104071.0,47016,12,3918.0,A
44184.0,157371.0,47016,12,3918.0,A
41913.0,78770.1,115992,36,3222.0,A
7700.0,19262.6,260028,36,7223.0,A
17100.0,59549.0,168984,24,7041.0,B
25000.0,57190.6,76416,24,3184.0,A
1700.0,34196.4,51408,24,2142.0,A
43296.0,93367.2,95808,12,7984.0,A
5900.0,40730.3,71460,12,5955.0,A
4700.0,36895.3,97224,24,4051.0,A
6400.0,39258.7,67980,12,5665.0,A
11600.0,44408.9,205200,36,5700.0,A
8000.0,31452.6,46320,24,1930.0,A
7300.0,13591.8,288468,36,8013.0,A
5100.0,24908.3,259740,60,4329.0,A
16094.0,6703.3,208128,48,4336.0,B
4500.0,60394.3,141648,24,5902.0,A
7500.0,3172.2,66480,24,2770.0,B
5900.0,31986.9,63252,12,5271.0,A
23300.0,20865.3,87840,24,3660.0,A
4837.0,44169.6,38148,12,3179.0,A
26300.0,10050.8,94512,12,7876.0,B
1100.0,86723.1,28248,24,1177.0,A
2600.0,82456.9,87360,24,3640.0,A
7687.0,75628.7,45768,12,3814.0,A
3900.0,28382.8,37908,12,3159.0,A
5900.0,58347.2,79632,24,3318.0,A
6300.0,53249.0,168984,24,7041.0,B
2800.0,95895.7,44376,12,3698.0,A
20954.0,36251.6,151560,24,6315.0,A
14000.0,53802.9,140400,36,3900.0,A
4000.0,40895.3,97224,24,4051.0,A
9000.0,15926.7,91632,12,7636.0,A
3411.0,76282.5,121896,24,5079.0,A
4000.0,72282.5,121896,24,5079.0,A
27423.0,49408.2,189696,24,7904.0,B
6300.0,37514.4,165960,36,4610.0,A
4800.0,45775.3,98592,24,4108.0,A
2300.0,33810.2,23184,12,1932.0,A
20000.0,62052.9,79608,24,3317.0,A
15167.0,24256.6,73836,36,2051.0,A
13915.0,23275.1,126600,24,5275.0,A
4700.0,26957.1,36168,12,3014.0,A
5700.0,44435.6,182628,36,5073.0,A
1800.0,21312.2,23052,12,1921.0,A
5500.0,60381.5,86184,12,7182.0,A
6200.0,38303.7,74688,12,6224.0,A
32957.0,57438.3,27984,12,2332.0,A
57500.0,46570.6,47016,12,3918.0,A
3100.0,72528.7,45768,12,3814.0,A
2100.0,69301.8,95400,36,2650.0,A
3100.0,47518.2,79632,24,3318.0,A
13914.0,67163.0,168984,24,7041.0,B
11500.0,19067.0,116832,12,9736.0,A
12978.0,7683.4,51360,12,4280.0,B
6000.0,46809.6,83016,12,6918.0,A
6600.0,41339.6,80340,12,6695.0,A
1000.0,66327.1,20220,12,1685.0,A
4600.0,49202.9,140400,36,3900.0,A
40738.0,64811.6,76944,12,6412.0,A
14500.0,61395.4,97392,12,8116.0,A
6500.0,44014.4,165960,36,4610.0,A
1700.0,41461.8,43164,12,3597.0,A
32804.0,80697.6,44940,12,3745.0,A
8519.0,89216.6,44940,12,3745.0,A
4800.0,63315.1,7656,24,319.0,A
12900.0,63337.0,224604,36,6239.0,A
5500.0,96441.9,65184,12,5432.0,A
32221.0,94950.9,27456,12,2288.0,A
1100.0,44168.6,15420,12,1285.0,A
3500.0,75270.1,115992,36,3222.0,A
14800.0,53593.7,274740,60,4579.0,A
2600.0,15373.0,30276,12,2523.0,B
10800.0,38332.3,34572,12,2881.0,A
7900.0,41508.2,189696,24,7904.0,B
14788.0,97038.2,79824,12,6652.0,A
15000.0,29822.4,30276,12,2523.0,A
1200.0,16093.3,21396,12,1783.0,A
3400.0,66993.8,192744,36,5354.0,A
200.0,27674.9,11400,12,950.0,A
6299.0,28385.2,123696,48,2577.0,A
22000.0,41403.1,76680,24,3195.0,A
5100.0,52338.3,27984,12,2332.0,A
2100.0,92850.9,27456,12,2288.0,A
4000.0,27445.8,149040,48,3105.0,A
19100.0,93115.0,33348,12,2779.0,A
41102.0,112215.0,33348,12,2779.0,A
7800.0,62169.7,86184,12,7182.0,A
23760.0,96655.7,44376,12,3698.0,A
4500.0,38795.6,98184,24,4091.0,A
35280.0,136076.0,111384,24,4641.0,A
38300.0,97776.3,111384,24,4641.0,A
1000.0,47505.9,74040,12,6170.0,A
20748.0,43466.8,68112,12,5676.0,A
20503.0,62011.2,189696,24,7904.0,B
800.0,65185.8,14628,12,1219.0,A
15300.0,40696.1,52128,24,2172.0,A
1600.0,54333.2,45336,24,1889.0,A
8334.0,33127.8,43164,12,3597.0,A
30630.0,130187.0,89880,24,3745.0,A
400.0,38924.1,11736,24,489.0,A
10700.0,64570.1,115992,36,3222.0,A
2600.0,66701.8,95400,36,2650.0,A
3700.0,19891.0,36396,12,3033.0,A
600.0,60928.7,21924,36,609.0,A
8400.0,46327.1,174744,24,7281.0,B
300.0,9065.0,55368,24,2307.0,A
12600.0,2773.0,30276,12,2523.0,B
15645.0,43713.2,72408,24,3017.0,B
12600.0,9662.6,30276,12,2523.0,B
24248.0,32001.8,60156,36,1671.0,B
8000.0,40551.6,44088,24,1837.0,A
33875.0,106962.0,89880,24,3745.0,A
9300.0,70762.1,187224,24,7801.0,B
6548.0,64899.8,196080,48,4085.0,A
5600.0,36492.2,227880,36,6330.0,A
9500.0,11863.1,464520,60,7742.0,B
3800.0,26202.0,69360,48,1445.0,A
28600.0,81037.2,139536,24,5814.0,A
12300.0,84355.7,44376,12,3698.0,A
900.0,38108.2,209184,48,4358.0,A
1700.0,38737.2,99336,24,4139.0,A
21435.0,46655.1,24516,12,2043.0,A
11500.0,53311.6,76944,12,6412.0,A
17423.0,54859.5,121896,24,5079.0,A
8600.0,27257.1,92400,12,7700.0,A
16100.0,35260.7,110136,24,4589.0,A
7263.0,68658.4,97392,12,8116.0,A
4400.0,41375.3,98592,24,4108.0,A
4800.0,60566.4,97632,12,8136.0,A
20820.0,51624.1,96168,12,8014.0,A
3500.0,37903.1,76680,24,3195.0,A
37700.0,126754.0,92976,24,3874.0,A
55100.0,71654.3,92976,24,3874.0,A
35349.0,76797.2,48624,24,2026.0,A
2400.0,64534.9,67464,12,5622.0,A
45800.0,74221.6,104712,24,4363.0,A
37700.0,120022.0,104712,24,4363.0,A
18519.0,26202.4,51360,12,4280.0,B
8400.0,29708.2,209184,48,4358.0,A
200.0,44998.8,29784,24,1241.0,A
14700.0,83076.3,111384,24,4641.0,A
1800.0,20659.4,33144,12,2762.0,A
19820.0,88478.4,97392,12,8116.0,A
10200.0,27915.6,189696,24,7904.0,A
7200.0,30609.3,31176,24,1299.0,A
8301.0,33074.3,98592,24,4108.0,A
2400.0,59114.4,67464,12,5622.0,A
34559.0,72583.1,230220,36,6395.0,B
14400.0,37938.3,27984,12,2332.0,A
10500.0,61698.4,108144,36,3004.0,A
21300.0,54448.8,44628,12,3719.0,A
23604.0,54257.7,123408,24,5142.0,A
7200.0,41396.4,51408,24,2142.0,A
12452.0,105819.0,95808,12,7984.0,A
14100.0,35102.9,140400,36,3900.0,A
8000.0,38852.2,42900,12,3575.0,A
5400.0,55878.4,91152,24,3798.0,A
1000.0,74084.5,17508,12,1459.0,A
1300.0,29309.3,31176,24,1299.0,A
18800.0,41594.3,141648,24,5902.0,A
12600.0,94870.2,86616,12,7218.0,A
29308.0,42211.9,68400,12,5700.0,B
7000.0,16275.1,126600,24,5275.0,A
1400.0,85323.1,28248,24,1177.0,A
12900.0,18964.0,164052,36,4557.0,B
7600.0,29992.8,53076,12,4423.0,A
4800.0,22645.8,149040,48,3105.0,A
13100.0,49069.7,86184,12,7182.0,A
1700.0,70199.5,155880,24,6495.0,A
37827.0,71899.5,155880,24,6495.0,A
4500.0,33832.3,34572,12,2881.0,A
30900.0,66138.2,79824,12,6652.0,A
17600.0,64293.2,143904,24,5996.0,A
3500.0,76372.5,117024,24,4876.0,A
7500.0,21929.9,39576,12,3298.0,A
44681.0,88291.9,31248,12,2604.0,A
22749.0,25290.5,76908,12,6409.0,B
5100.0,41141.1,96168,12,8014.0,A
13100.0,47281.5,86184,12,7182.0,A
13000.0,69456.9,87360,24,3640.0,A
17100.0,21824.1,11736,24,489.0,A
2724.0,36692.5,23628,12,1969.0,A
2700.0,64001.8,95400,36,2650.0,A
39594.0,63270.4,174744,24,7281.0,B
35346.0,88657.6,76944,12,6412.0,A
2100.0,45813.2,72408,24,3017.0,B
13330.0,75341.2,189696,24,7904.0,B
51800.0,23541.2,189696,24,7904.0,B
5900.0,41134.0,323472,48,6739.0,A
600.0,27074.9,11400,12,950.0,A
12051.0,34519.6,47016,12,3918.0,A
15946.0,39932.4,91152,24,3798.0,A
3900.0,18626.9,77808,12,6484.0,A
5280.0,68804.5,17508,12,1459.0,A
200.0,43968.6,15420,12,1285.0,A
27604.0,134566.0,89880,24,3745.0,A
63200.0,71365.7,89880,24,3745.0,A
21130.0,59068.3,27984,12,2332.0,A
3600.0,6450.8,94512,12,7876.0,B
19364.0,31227.1,464520,60,7742.0,B
10500.0,56770.8,107640,24,4485.0,A
15100.0,73995.0,98304,12,8192.0,A
43018.0,48698.7,104712,24,4363.0,A
48994.0,84096.9,140400,36,3900.0,A
22468.0,23345.2,72408,24,3017.0,B
1800.0,77142.4,72120,12,6010.0,A
24000.0,54732.2,173808,24,7242.0,A
14200.0,75486.0,187104,24,7796.0,A
12700.0,60854.8,41904,12,3492.0,A
6700.0,8193.1,76380,12,6365.0,A
18539.0,48454.8,192744,36,5354.0,A
5618.0,35523.1,96168,12,8014.0,A
30.0,119009.0,92976,24,3874.0,A
45800.0,73208.8,92976,24,3874.0,A
46951.0,118605.0,92976,24,3874.0,A
129.9,31875.1,105804,36,2939.0,A
35.9,10120.2,57360,12,4780.0,B
7.7,10133.2,57360,12,4780.0,B
181.0,48302.9,91632,12,7636.0,A
156.2,43354.5,93888,36,2608.0,A
29.5,6511.8,94512,12,7876.0,B
37.9,6473.9,94512,12,7876.0,B
80.3,38875.9,98184,24,4091.0,A
194.4,48318.4,25944,24,1081.0,A
7.8,10140.9,57360,12,4780.0,B
43.1,10163.3,57360,12,4780.0,B
281.6,34801.2,47016,12,3918.0,A
49.2,12699.4,48672,36,1352.0,A
363.2,95227.8,59760,24,2490.0,A
135.9,33263.7,43164,12,3597.0,A
235.5,47335.4,212400,36,5900.0,A
58.6,32060.4,60156,36,1671.0,B
233.5,23578.7,72408,24,3017.0,B
61.6,18173.2,36684,12,3057.0,A
171.0,35431.7,110136,24,4589.0,A
132.6,21956.7,11736,24,489.0,A
145.6,33978.0,34572,12,2881.0,A
72.5,28205.4,270648,36,7518.0,B
313.3,85636.4,28248,24,1177.0,A
118.3,40905.2,52128,24,2172.0,A
283.6,36328.5,96168,12,8014.0,A
137.2,32522.5,155640,24,6485.0,A
420.6,69877.4,87360,24,3640.0,A
107.1,28489.9,37908,12,3159.0,A
110.0,30267.4,17184,12,1432.0,A
323.7,96765.6,65184,12,5432.0,A
308.7,69113.1,17508,12,1459.0,A
177.0,49744.6,141240,24,5885.0,A
23.0,9685.6,30276,12,2523.0,B
5.8,2778.8,30276,12,2523.0,B
99.4,28413.2,61056,48,1272.0,A
123.6,29432.9,31176,24,1299.0,A
162.5,34748.9,193968,36,5388.0,A
282.6,64284.3,95400,36,2650.0,A
17.1,7856.2,87216,48,1817.0,B
15.3,7873.2,87216,48,1817.0,B
14.6,65101.7,196080,48,4085.0,A
30.0,59196.8,27984,12,2332.0,A
6600.0,34399.2,51696,24,2154.0,A
10500.0,54601.7,196080,48,4085.0,A
14.6,34384.6,51696,24,2154.0,A
14.6,44438.8,38148,12,3179.0,A
14.6,36714.9,227880,36,6330.0,A
14.6,17441.6,129408,24,5392.0,A
14.6,41184.0,54024,12,4502.0,A
14.6,6459.3,94512,12,7876.0,B
14.6,53531.0,14028,12,1169.0,A
14.6,49730.0,141240,24,5885.0,A
14.6,7841.6,87216,48,1817.0,B
14.6,28398.6,61056,48,1272.0,A
2500.0,94265.6,65184,12,5432.0,A
14.6,94251.0,65184,12,5432.0,A
14.6,34222.7,104808,12,8734.0,A
30.0,93127.8,27456,12,2288.0,A
14.6,37905.8,102876,12,8573.0,A
100.0,10280.9,88440,12,7370.0,A
14.6,44127.8,15420,12,1285.0,A
14.6,42242.6,82896,12,6908.0,A
14.6,10148.7,57360,12,4780.0,B
30.0,46418.2,53472,12,4456.0,A
30.0,31301.6,464520,60,7742.0,B
14.6,95213.2,59760,24,2490.0,A
14.6,69862.8,87360,24,3640.0,A
